87
 101.034414 51.779263
 90.525522 44.044329
 75.401616 40.794673
 60.147975 46.645307
 52.477909 52.604055
 63.073292 54.272128
 79.757158 54.509976
 91.890879 54.682957
 155.614534 54.074391
 164.822938 46.620551
 178.516618 43.781724
 193.662146 45.514665
 202.675947 51.711261
 193.532411 54.614956
 182.872160 57.497028
 169.243347 55.785709
 98.303700 30.502006
 80.232855 21.142245
 63.570612 19.387681
 45.305163 23.678355
 37.548607 35.703963
 43.593845 37.307168
 48.252103 29.788461
 61.924161 28.466349
 77.026444 33.232720
 95.118912 41.075767
 155.917250 32.840380
 165.104031 26.903255
 180.357672 21.052621
 195.524823 21.268847
 216.629098 30.671854
 213.509178 36.695469
 196.911803 30.390760
 183.218122 33.229587
 169.502818 37.585129
 158.842568 40.467201
 119.256618 50.522019
 115.855603 76.262930
 109.572517 91.343590
 100.277623 104.864290
 109.183310 118.644461
 122.898614 114.288919
 136.549050 114.483523
 150.134617 119.228271
 156.396081 105.664326
 149.007109 91.905777
 143.178097 75.135421
 142.007344 50.846358
 85.848774 159.271429
 96.595515 150.322497
 114.925832 141.481678
 128.511400 146.226426
 139.171650 143.344354
 157.285741 149.670686
 172.323156 158.987202
 158.564607 166.376174
 143.332589 170.710093
 128.143816 172.010583
 111.481572 170.256019
 100.929435 165.554516
 96.487402 157.906072
 113.236136 153.593776
 128.403287 153.810002
 143.570437 154.026228
 158.672720 158.792599
 143.505570 158.576373
 128.338419 158.360147
 113.171268 158.143921
 22.165230 50.654888
 21.797646 76.439044
 25.980207 102.288068
 28.602808 131.148899
 31.247032 158.493016
 38.484646 182.868570
 53.327457 205.835522
 72.785282 224.317197
 98.418080 235.301786
 125.654084 240.241138
 153.019823 236.080200
 175.943530 224.270818
 197.437012 206.372953
 214.423594 185.376791
 225.408184 159.743993
 230.304290 135.541419
 235.265265 106.788701
 237.171187 79.509452
 237.560393 52.208581
