87
 100.580513 53.296776
 92.993972 45.663057
 80.822481 44.103289
 70.158863 47.114317
 59.481092 54.691424
 68.603813 57.763782
 80.770586 60.845576
 92.951512 59.361292
 152.319964 56.501230
 159.958400 47.392662
 172.144044 44.386352
 185.828125 48.994890
 194.946129 53.589274
 184.277793 58.122328
 172.092149 61.128639
 161.442684 59.573589
 102.196894 22.860973
 85.468760 18.243000
 62.643087 16.650208
 48.925982 22.695853
 38.252928 28.750933
 41.278110 34.848472
 51.951163 28.793392
 62.614781 25.782364
 82.396402 27.365720
 100.641843 33.510437
 150.906445 21.489913
 170.706937 16.985165
 195.059354 17.060649
 210.260743 23.195930
 216.311106 35.391009
 211.740310 36.898882
 205.680512 27.747855
 195.035765 24.670779
 173.717965 27.648783
 153.926908 29.109479
 115.800774 53.343953
 114.217417 73.125574
 108.072701 91.371016
 97.357188 111.124330
 104.929577 123.324127
 121.676581 121.853996
 135.374815 121.896456
 153.634410 123.475094
 158.247666 108.268987
 147.645378 91.493676
 140.096578 71.683749
 138.635882 51.892693
 88.078783 158.278832
 101.791170 153.755213
 118.557045 146.196978
 129.201792 149.274054
 141.387436 146.267743
 156.593544 150.880999
 171.794933 157.016280
 159.590419 166.110695
 144.337134 176.717700
 130.634182 178.197266
 113.896613 176.623346
 100.217249 170.492782
 95.684195 159.824446
 112.426482 159.876341
 129.164051 161.450262
 145.920490 156.936079
 159.614007 158.500564
 145.915773 158.458105
 129.159333 162.972288
 113.943790 161.403085
 18.400542 49.997967
 16.803032 74.345666
 19.762166 101.751571
 22.716581 130.679501
 27.197740 158.090123
 37.776439 182.475564
 55.974704 203.840541
 75.709148 220.644158
 100.019105 234.417876
 128.928165 237.551565
 154.821479 231.543662
 176.167585 219.433501
 196.010536 201.230519
 211.296845 179.969331
 220.499767 157.167247
 223.628738 129.780213
 225.230965 103.910488
 229.872527 79.572224
 229.952728 53.697781
