87
 101.505640 56.245413
 93.937887 50.183586
 80.312027 45.632334
 68.196741 47.139190
 57.592031 54.704153
 68.190232 57.739251
 78.789364 59.260054
 92.419874 56.239834
 156.021171 54.764593
 165.111587 47.198700
 177.226873 45.691844
 189.339369 48.727872
 198.420487 56.304923
 187.818566 59.327003
 175.704210 59.319565
 165.105078 57.798761
 110.611864 22.936514
 87.901166 16.865388
 59.131431 13.819132
 40.953388 24.408036
 33.374477 36.517742
 37.912711 44.092004
 48.519282 33.498452
 62.150721 28.963937
 86.378503 30.493109
 107.576766 33.534716
 146.954931 22.958830
 166.643549 18.428035
 190.873190 16.928618
 204.497191 24.508459
 216.605968 33.601664
 210.545071 39.655123
 201.463023 33.592366
 189.350527 30.556338
 169.664699 30.544250
 149.977011 33.560751
 118.165669 51.712758
 118.153581 71.398586
 113.598610 91.081625
 101.474956 106.217131
 106.009470 119.848570
 122.670429 113.801621
 142.356257 113.813709
 155.982118 118.364961
 160.534300 103.224806
 149.942607 89.589647
 142.382293 71.413464
 140.880086 51.726706
 87.814691 157.694774
 101.447060 151.645965
 113.566065 144.081931
 130.221445 147.120748
 148.395768 142.589023
 158.992110 148.652710
 174.128546 159.262070
 154.437138 168.335749
 142.319993 172.871193
 128.690413 174.377119
 113.548398 172.853526
 99.923467 166.787980
 98.412892 160.729872
 113.556767 159.224876
 128.700641 157.719880
 146.872175 157.731038
 158.985601 159.252771
 146.872175 157.731038
 128.700641 157.719880
 113.556767 159.224876
 18.223164 50.137094
 16.692132 77.393464
 15.161101 104.649835
 16.657728 133.422360
 22.700028 157.654791
 33.284282 183.404306
 49.929434 203.100362
 74.147917 219.772479
 98.368260 233.416007
 127.137995 236.462263
 151.368566 233.448551
 178.632376 222.865227
 196.814137 206.219146
 213.485324 183.514957
 221.072604 157.776600
 225.632225 130.522090
 227.162326 104.780013
 230.206723 79.038867
 228.708236 53.294931
