87
 99.887873 56.648908
 90.708032 49.220207
 80.059854 44.836949
 68.008601 48.034671
 60.558145 55.702667
 68.160879 58.617587
 80.277394 59.955400
 90.838556 58.291277
 155.782635 52.820321
 164.744936 45.130572
 176.796189 41.932849
 188.956212 46.294353
 198.136053 53.723055
 189.108490 56.877269
 177.035483 58.563146
 164.918968 57.225333
 103.988329 26.346744
 85.737417 19.048566
 63.037986 17.863030
 47.984797 22.616105
 37.488896 28.815764
 42.089694 33.286037
 52.629102 30.110069
 64.680355 26.912347
 85.889695 29.631482
 104.140606 36.929660
 149.387191 28.717815
 165.930471 22.431140
 191.544823 16.013942
 208.262135 21.822029
 218.975575 30.740822
 215.995393 33.808020
 203.813616 27.934672
 190.185256 26.618612
 169.084686 31.458703
 151.007806 36.255286
 116.452907 51.874079
 115.267372 74.573510
 109.394023 86.755287
 99.072155 105.049707
 108.360765 120.037634
 120.346757 112.304377
 133.953363 112.108591
 146.135140 117.981940
 153.498580 104.266564
 145.721814 89.256882
 137.945049 74.247201
 136.106894 51.591278
 90.849489 164.142191
 105.837416 154.853581
 117.845162 148.632168
 126.937987 150.013490
 135.987303 148.371121
 148.169080 154.244469
 164.908147 161.564401
 155.924092 167.742306
 142.360994 170.961782
 130.309740 174.159504
 113.635936 171.375107
 99.964068 167.035358
 102.922496 162.456314
 113.461904 159.280346
 128.602109 160.574652
 143.698807 158.845267
 154.325231 161.716679
 143.698807 158.845267
 128.602109 160.574652
 113.461904 159.280346
 16.627620 50.286151
 12.548918 82.100161
 15.942426 107.758021
 22.359624 133.372372
 28.776822 158.986724
 41.197893 181.490369
 56.620900 202.438661
 76.535935 220.298001
 100.877735 230.532854
 126.644364 234.698571
 150.768624 229.814972
 174.805869 218.883993
 197.266006 203.439232
 213.613501 183.545951
 223.848353 159.204151
 231.037761 133.394014
 233.691634 107.649139
 236.301999 78.880573
 234.398582 51.689114
