87
 96.041954 60.445383
 85.336167 50.053534
 71.728552 47.241403
 58.255483 53.471116
 50.832733 61.118106
 59.941850 65.504484
 73.527040 66.809641
 85.560408 65.123274
 157.850312 61.032968
 165.250637 51.879004
 178.746131 47.156265
 192.353745 49.968395
 203.014684 57.346297
 194.062536 63.508737
 179.015220 65.239953
 166.937004 63.912372
 107.581991 25.605588
 93.884680 16.765561
 54.658508 14.334640
 38.216338 23.623149
 26.339939 35.858334
 30.928134 40.311984
 42.871805 32.597721
 56.389723 29.381956
 86.551627 30.440448
 104.747436 37.706228
 149.754839 23.470739
 178.297649 17.016784
 200.924683 18.187397
 216.061695 22.484078
 225.260508 32.898351
 222.313832 37.464121
 211.675318 31.593194
 201.104076 30.243189
 178.499466 30.579550
 152.948180 35.481682
 118.601715 57.095073
 117.408679 78.215133
 110.098050 93.396994
 99.728625 105.609755
 105.980762 120.589799
 121.028078 118.858583
 139.111766 118.589494
 155.733329 121.356777
 160.030009 106.219764
 150.808772 94.298517
 141.520263 77.856348
 139.721776 58.288110
 83.891907 155.586562
 97.409825 152.370797
 119.947162 147.513514
 130.540829 150.370493
 141.044798 147.199576
 151.638465 150.056555
 169.767001 152.801414
 157.845754 162.022651
 142.843286 166.767814
 129.302944 168.476605
 114.210780 167.193872
 99.051343 161.390217
 100.491045 156.846871
 112.546837 156.667478
 130.630525 156.398389
 144.170867 154.689598
 160.747581 154.442932
 144.215715 157.703546
 130.675373 159.412337
 112.569261 158.174452
 8.547765 55.718086
 7.399577 79.852094
 9.310185 106.955202
 15.696867 130.977090
 23.612947 156.483527
 39.019048 178.863896
 55.864852 196.700919
 78.693703 211.434297
 101.432858 220.139779
 128.625662 224.257067
 151.163000 219.399784
 172.126092 210.044002
 194.506460 194.637900
 210.814085 176.307547
 222.533515 153.523544
 228.225050 130.829237
 232.364762 105.143407
 236.549322 82.471524
 236.190536 58.359940
