87
 99.451599 54.377411
 90.304645 45.499522
 78.220816 41.172688
 64.791872 47.382768
 58.895702 54.982808
 67.952968 57.852416
 78.489882 59.197532
 90.484022 57.516085
 156.530270 53.525371
 163.906089 44.400839
 174.353315 39.737674
 189.418862 42.517593
 197.063746 51.417904
 189.643083 57.538296
 176.146873 59.242165
 165.587536 56.394979
 107.948313 19.695262
 88.309289 12.476398
 55.218898 9.965544
 41.879642 22.183905
 36.095582 37.294296
 40.646637 40.231171
 48.067300 34.110779
 62.998315 27.878277
 87.053861 29.021593
 105.123549 31.756669
 144.020422 20.659202
 160.431085 12.902207
 182.939717 11.063805
 207.040108 15.211263
 226.948197 40.454970
 217.980620 43.593643
 205.784681 31.756458
 184.688430 27.564157
 163.704290 30.882207
 150.208080 32.586076
 112.902966 49.669402
 111.759649 73.724948
 106.020433 91.839480
 95.752584 108.519208
 101.985087 123.450223
 115.458875 120.244283
 131.981648 119.997640
 153.033054 121.185801
 157.315044 106.097832
 146.598753 92.736154
 140.298985 73.298928
 138.438161 49.288226
 90.529077 161.181357
 100.953880 155.016121
 114.382825 148.806041
 124.942161 151.653227
 136.913879 148.469709
 150.522200 154.276191
 165.677436 163.064392
 147.787125 172.345879
 135.837829 177.031467
 123.843688 178.712914
 110.280212 175.910572
 98.151539 168.579598
 98.039428 161.069246
 111.535639 159.365377
 125.076693 160.665648
 140.074974 158.939357
 155.140521 161.719277
 140.142241 163.445568
 125.121538 163.669789
 111.602905 163.871588
 31.791170 50.880195
 32.194768 77.917460
 35.580084 103.407811
 38.965401 128.898162
 42.350717 154.388513
 48.717752 178.331949
 61.048224 199.181556
 77.862484 218.461827
 100.595337 231.644128
 126.197799 235.769163
 154.692290 232.339002
 177.043967 219.986108
 197.826308 203.149426
 215.559665 183.353447
 225.715403 159.163367
 231.320086 132.036414
 236.924769 104.909460
 238.023242 77.849773
 234.615503 50.857352
